t,phi_s,phase,phase_grad
27.73886943471736,1.0464300955344688,-0.050954381194192336,0.7423164179242424
27.753876938469237,1.0463690118646813,-0.06209875780087041,0.7425869612248701
27.76888444222111,1.046220488747979,-0.07324719239118645,0.7428573582014557
27.783891945972986,1.0459844536874208,-0.08439968277155885,0.7431276090122114
27.798899449724864,1.0456608221722752,-0.09555622675077649,0.74339771381509
27.81390695347674,1.0452494976468047,-0.10671682213998701,0.7436676727677914
27.828914457228613,1.0447503714719035,-0.11788146675270879,0.7439374860277582
27.84392196098049,1.0441633228795397,-0.12905015840481923,0.7442071537521802
27.858929464732366,1.0434882189199535,-0.14022289491454298,0.7444766760979898
27.873936968484244,1.0427249144015367,-0.15139967410246666,0.7447460532218684
27.88894447223612,1.0418732518233316,-0.16258049379151385,0.7450152852802415
27.903951975987994,1.0409330613000538,-0.17376535180695993,0.7452843724292878
27.918959479739872,1.0399041604795558,-0.18495424597642024,0.7455533148249261
27.933966983491747,1.0387863544526195,-0.1961471741298384,0.7458221126228272
27.94897448724362,1.0375794356549675,-0.20734413409949845,0.7460907659784122
27.9639819909955,1.0362831837613675,-0.2185451237200132,0.7463592750468532
27.978989494747374,1.0348973655716964,-0.22975014082831235,0.7466276399830647
27.99399699849925,1.0334217348888088,-0.24095918326365487,0.7468958609417202
28.009004502251127,1.0318560323880641,-0.25217224886761713,0.7471639380772394
28.024012006003,1.0301999854783317,-0.2633893354840814,0.747431871543799
28.039019509754876,1.028453308154294,-0.2746104409592478,0.7476996614953195
28.054027013506754,1.0266157008398533,-0.28583556314162284,0.747967308085477
28.06903451725863,1.0246868502224369,-0.29706469988200773,0.7482348114677109
28.084042021010507,1.0226664290779657,-0.30829784903351315,0.748502171795198
28.099049524762382,1.0205540960862662,-0.31953500845153443,0.7487693892208822
28.114057028514257,1.0183494956366608,-0.33077617599376646,0.7490364638974587
28.129064532266135,1.0160522576234767,-0.3420213495201919,0.7493033959773697
28.14407203601801,1.0136619972311907,-0.35327052689306987,0.7495701856128316
28.159079539769884,1.0111783147089013,-0.3645237059769477,0.7498368329557917
28.174087043521762,1.0086007951338245,-0.37578088463865006,0.7501033381579859
28.189094547273637,1.0059290081634682,-0.3870420607472666,0.7503697013708801
28.20410205102551,1.0031625077761293,-0.3983072321741647,0.7506359227457071
28.21910955477739,1.0003008319993458,-0.4095763967929777,0.7509020024334595
28.234117058529264,0.9973435026259052,-0.42084955247959355,0.7511679405849009
28.249124562281143,0.9942900249169838,-0.4321266971121694,0.7514337373505234
28.264132066033017,0.9911398872919914,-0.44340782857110717,0.7516993928806183
28.279139569784892,0.9878925610046362,-0.45469294473906813,0.7519649073251966
28.29414707353677,0.9845474998047354,-0.46598204350096184,0.7522302808340707
28.309154577288645,0.9811041395852483,-0.477275122743934,0.7524955135567776
28.32416208104052,0.9775618980139746,-0.4885721803573795,0.752760605642647
28.339169584792398,0.9739201741493588,-0.4998732142329303,0.7530255572407556
28.354177088544272,0.9701783480397836,-0.5111782222644441,0.7532903684999339
28.369184592296147,0.9663357803057036,-0.5224872023480169,0.7535550395688014
28.384192096048025,0.9623918117039569,-0.5338001523819713,0.7538195705957133
28.3991995997999,0.9583457626735367,-0.5451170702668452,0.7540839617288274
28.414207103551778,0.9541969328620539,-0.5564379539054064,0.7543482131160145
28.429214607303653,0.9499446006321258,-0.5677628012026285,0.7546123249049608
28.444222111055527,0.9455880225468202,-0.5790916100657053,0.7548762972430859
28.459229614807406,0.9411264328332924,-0.59042437840404,0.755140130277591
28.47423711855928,0.9365590428236752,-0.6017611041292332,0.7554038241554367
28.489244622311155,0.9318850403722189,-0.6131017851550955,0.7556673790233545
28.504252126063033,0.9271035892476636,-0.6244464193976365,0.7559307950278646
28.519259629814908,0.9222138284997276,-0.6357950047750521,0.7561940723151961
28.534267133566782,0.9172148717985399,-0.6471475392077389,0.7564572110314287
28.54927463731866,0.9121058067458054,-0.658504020618281,0.7567202113223356
28.564282141070535,0.9068856941563905,-0.6698644469314392,0.75698307333351
28.579289644822413,0.9015535673089389,-0.6812288160741669,0.7572457972103046
28.594297148574288,0.8961084311640928,-0.6925971259755839,0.7575083830978189
28.609304652326163,0.8905492615487368,-0.7039693745669929,0.7577708311409554
28.62431215607804,0.8848750043046638,-0.7153455597818679,0.7580331414843854
28.639319659829916,0.8790845743999185,-0.7267256795558416,0.7582953142725115
28.65432716358179,0.8731768550009713,-0.7381097318267197,0.7585573496495779
28.66933466733367,0.8671506965038027,-0.7494977145344683,0.7588192477595376
28.684342171085543,0.8610049155218216,-0.7608896256212031,0.7590810087461581
28.699349674837418,0.8547382938284155,-0.7722854630312015,0.7593426327529578
28.714357178589296,0.8483495772518335,-0.7836852247108919,0.7596041199232535
28.72936468234117,0.8418374745199195,-0.7950889086088414,0.7598654704001032
28.74437218609305,0.8352006560520576,-0.8064965126757723,0.7601266843263785
28.759379689844923,0.8284377526955767,-0.8179080348645362,0.7603877618447035
28.774387193596798,0.8215473544036005,-0.8293234731301303,0.7606487030974856
28.789394697348676,0.8145280088512239,-0.8407428254296854,0.7609095082269027
28.80440220110055,0.8073782199866382,-0.8521660897224548,0.7611701773749335
28.819409704852426,0.8000964465136045,-0.8635932639698268,0.7614307106832897
28.834417208604304,0.7926811003014874,-0.8750243461353139,0.7616911082935054
28.84942471235618,0.7851305447187608,-0.8864593341845408,0.7619513703468868
28.864432216108053,0.7774430928856202,-0.8978982260852575,0.7622114969844864
28.87943971985993,0.7696170058410927,-0.9093410198073281,0.7624714883471876
28.894447223611806,0.7616504906196673,-0.9207877133227187,0.7627313445755942
28.909454727363684,0.7535416982321241,-0.9322383046055142,0.7629910658101559
28.92446223111556,0.7452887215449363,-0.9436927916318921,0.7632506521910507
28.939469734867433,0.7368895930521121,-0.9551511723801391,0.7635101038582579
28.95447723861931,0.7283422825330229,-0.9666134448306395,0.7637694209515583
28.969484742371186,0.7196446945892215,-0.9780796069658632,0.7640286036104692
28.98449224612306,0.7107946660527547,-0.9895496567703796,0.7642876519743477
28.99949974987494,0.7017899632579745,-1.0010235922308457,0.764546566182272
29.014507253626814,0.69262827916821,-1.012501411335995,0.7648053463731754
29.02951475737869,0.6833072303480051,-1.02398311207665,0.7650639926857192
29.044522261130567,0.6738243537709904,-1.0354686924457115,0.7653225052583453
29.05952976488244,0.6641771034526334,-1.0469581504381469,0.7655808842293439
29.074537268634316,0.6543628468962778,-1.058451484051003,0.7658391297367174
29.089544772386194,0.6443788613400405,-1.0699486912833958,0.7660972419183159
29.10455227613807,0.6342223297910857,-1.081449770136497,0.7663552209117052
29.119559779889947,0.6238903368327148,-1.0929547186135524,0.7666130668543505
29.13456728364182,0.6133798641886155,-1.1044635347198548,0.7668707798833483
29.149574787393696,0.6026877860271993,-1.1159762164627616,0.7671283601357529
29.164582291145575,0.5918108639876734,-1.1274927618516815,0.7673858077482458
29.17958979489745,0.5807457419078697,-1.1390131688980651,0.767643122857432
29.194597298649324,0.5694889402321597,-1.1505374356154174,0.7679003055996404
29.209604802401202,0.5580368500759891,-1.1620655600192855,0.7681573561109604
29.224612306153077,0.5463857269214587,-1.1735975401272487,0.7684142745273466
29.23961980990495,0.534531683916119,-1.1851333739589311,0.7686710609845059
29.25462731365683,0.5224706847447448,-1.19667305953599,0.7689277156179064
29.269634817408704,0.5101985360410405,-1.208216594882105,0.7691842385628671
29.284642321160582,0.49771087930320684,-1.219763978022994,0.7694406299544535
29.299649824912457,0.4850031822740499,-1.231315206986388,0.7696968899275455
29.31465732866433,0.47207072974245834,-1.242870279802047,0.7699530186168134
29.32966483241621,0.45890861371912545,-1.2544291945017492,0.7702090161567043
29.344672336168085,0.4455117229347366,-1.265991949119279,0.770464882681473
29.35967983991996,0.43187473160376944,-1.2775585416904416,0.7707206183251972
29.374687343671837,0.41799208739149907,-1.2891289702530497,0.7709762232216733
29.389694847423712,0.4038579985154215,-1.300703232846914,0.7712316975045495
29.404702351175587,0.3894664199052762,-1.3122813275138558,0.7714870413072967
29.419709854927465,0.37481103833807644,-1.3238632522976956,0.7717422547630749
29.43471735867934,0.359885256455659,-1.3354490052442425,0.7719973380049711
29.449724862431218,0.3446821755623721,-1.3470385844013089,0.7722522911657396
29.464732366183092,0.3291945770895326,-1.3586319878186877,0.7725071143780736
29.479739869934967,0.3134149026005776,-1.3702292135481662,0.7727618077743185
29.494747373686845,0.29733523219691343,-1.3818302596435166,0.7730163714867314
29.50975487743872,0.28094726116839397,-1.3934351241604834,0.7732708056472908
29.524762381190595,0.264242274714291,-1.4050438051567977,0.7735251103878086
29.539769884942473,0.24721112054023742,-1.416656300692166,0.773779285839921
29.554777388694347,0.22984417911322091,-1.428272608828258,0.7740333321349997
29.569784892446222,0.21213133133016596,-1.4398927276287212,0.7742872494042649
29.5847923961981,0.1940619233254499,-1.4515166551591692,0.7745410377787308
29.599799899949975,0.1756247281079243,-1.4631443894871698,0.7747946973891786
29.614807403701853,0.15680790367824002,-1.474775928682263,0.7750482283662591
29.629814907453728,0.1375989472317165,-1.4864112708159336,0.7753016308403153
29.644822411205602,0.11798464499907522,-1.49805041396163,0.7755549049416341
29.65982991495748,0.09795101721672728,-1.5096933561947508,0.7758080508001648
29.674837418709355,0.0774832576476333,-1.5213400955926353,0.7760610685457717
29.68984492246123,0.05656566699182514,-1.5329906302345757,0.776313958308031
29.704852426213108,0.03518157943036016,-1.544644958201807,0.7765667202163886
29.719859929964983,0.013313281434815584,-1.5563030775774949,0.7768193544000735
29.734867433716857,-0.009058078156318608,-1.56796498644675,0.7770718609880989
29.749874937468736,-0.03195258794659937,-1.5796306828966165,0.7773242401093191
29.76488244122061,-0.05539168500973957,-1.5913001650160603,0.777576491892342
29.77988994497249,-0.0793982786854812,-1.6029734308959869,0.7778286164656559
29.794897448724363,-0.10399688894692745,-1.6146504786292144,0.7780806139574611
29.809904952476238,-0.1292138014478621,-1.626331306310492,0.7783324844958674
29.824912456228116,-0.15507724172302106,-1.6380159120364872,0.7785842282086938
29.83991995997999,-0.18161757145316149,-1.649704293905775,0.7788358452236165
